"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PPP4R3A",0.428494543460541,9.99577124912863,2.5955638499816,0.0150262820547828,0.142226037844824,-3.35975108102486
"ATP6V1B1",0.840915293503709,7.18752036645608,2.59548527761576,0.015029023333727,0.142226037844824,-3.35991474177423
"GTF2E2",-0.271720118895908,10.49072363778,-2.59548279402131,0.0150291099904096,0.142226037844824,-3.35991991488031
"SIPA1L1",0.387803993762926,9.7555226365858,2.59538509897423,0.0150325190992157,0.142226037844824,-3.36012340264631
"NXT1",0.31868102117428,9.52191469974152,2.59508770539418,0.0150429011947112,0.142259748288334,-3.36074281211153
"MIR4296",-1.13951273533037,5.62154027080046,-2.5947937384026,0.0150531702158643,0.14229235933093,-3.36135504352648
"CHST6",-0.356046744300979,11.8047239489301,-2.59265698243804,0.0151280085871204,0.142882209670153,-3.36580393523142
"HOXB13",-1.07125510371568,3.62944534398361,-2.59262109170276,0.0151292685821766,0.142882209670153,-3.36587864403929
"LOC285889",-1.32155891920179,3.11637304528216,-2.59175672445129,0.015159642887266,0.143047525913886,-3.36767769387547
"UNC5B",-0.392040448016951,9.52143897750362,-2.59173272636518,0.0151604870000767,0.143047525913886,-3.36772763720737
"INHBA",-0.760842111402672,7.67718831585067,-2.59033601882921,0.0152096903338054,0.143446907659967,-3.37063390747279
"NDUFA13",0.43536033173419,12.4804852756115,2.58826675329279,0.0152828593787636,0.144026387305318,-3.37493793335364
"CENPV",-0.451914137116198,8.37392912954602,-2.5877324366295,0.0153018058144319,0.144026387305318,-3.37604896930877
"LOC100507443",-1.19847697185476,3.94104656471594,-2.58754968593399,0.0153082910117592,0.144026387305318,-3.37642894237105
"AZU1",0.691723955880128,7.13653670001642,2.58749795154068,0.0153101273521128,0.144026387305318,-3.37653650501751
"WNK2",0.641502848095071,8.0362955526336,2.58734161848518,0.0153156777221884,0.144026387305318,-3.37686153437887
"NFYB",0.428841210872005,9.52395130352863,2.58724278052411,0.0153191877797024,0.144026387305318,-3.3770670206796
"RNF19B",0.575328783316332,9.32000003654002,2.58723514454942,0.015319458989095,0.144026387305318,-3.37708289584592
"DDIAS",-1.24238545325314,5.59801302922728,-2.58703729920674,0.015326487481341,0.144027559385467,-3.37749420599047
"SARAF",-0.280909490687046,14.1120816961865,-2.5866217464337,0.0153412598237319,0.144101468907112,-3.37835805786175
"GALNT7",-0.375164425830226,12.1138320327785,-2.58561831987956,0.0153769848275331,0.144331690897107,-3.38044364387575
"ZNF518A",-0.527267911831688,9.65601651928558,-2.58554477152728,0.0153796064070688,0.144331690897107,-3.3805964926194
"H1-1",-0.763394096051385,3.30840939855558,-2.58524135799156,0.015390425759262,0.144368283358689,-3.38122702168767
"IFIT5",0.439521046194113,9.35937189135322,2.58471346967086,0.0154092664550104,0.144480052487382,-3.38232393125563
"WSCD2",-1.04844248972942,6.25165360527512,-2.58422752691668,0.0154266290173448,0.144577868176032,-3.38333356390236
"OTULIN",0.471241494608559,7.71116798675225,2.58396488715184,0.0154360206046335,0.144579255128197,-3.38387919794273
"SEC11A",-0.23305303382069,12.9394134894847,-2.58383582688954,0.0154406375431705,0.144579255128197,-3.38414730855105
"B3GNT2",0.302623456349368,10.9634405077623,2.5833728007601,0.0154572121685223,0.144669520080624,-3.3851091366043
"SEMA3A",-0.517328151430315,8.92546191970905,-2.5823659921746,0.0154933092340407,0.144821673289815,-3.38720019205594
"ZNF274",0.249942713041525,10.2683658719869,2.58212659709733,0.0155019037666838,0.144821673289815,-3.38769732400711
"TRIM71",-0.635118249517865,6.30111949759692,-2.58210820774252,0.015502564146734,0.144821673289815,-3.38773551052754
"AREL1",0.289274410160692,9.8860255107506,2.58189282576322,0.015510300673056,0.144821673289815,-3.38818275119724
"GALNT17",-1.07118431950001,4.58886369505655,-2.58176078751869,0.0155150452626022,0.144821673289815,-3.38845691765632
"MIR4435-2HG",-0.949847902304306,4.76706210119408,-2.58175869944843,0.0155151203049917,0.144821673289815,-3.3884612532941
"AK2",0.28716682813452,11.013999821359,2.58155247435635,0.0155225334133031,0.144826069798001,-3.38888944572856
"IGKV1-5",-0.658023510842217,3.23360400707672,-2.58126970909198,0.0155327032332883,0.144856171145669,-3.389476528212
"ATXN3L",-1.12449033848811,4.21156210144711,-2.58009254874026,0.0155751070214971,0.145186721484572,-3.39192015992223
"TMEM47",-0.848655459051487,9.73268909892328,-2.57921499240358,0.0156067883410836,0.145288919656245,-3.39374142185845
"HSD17B12",0.419773397776037,12.6370074109247,2.57910037471442,0.015610930654678,0.145288919656245,-3.39397926981319
"SNRNP40",0.655967042297823,8.90484617308243,2.57902519824008,0.0156136481065752,0.145288919656245,-3.39413526824422
"MKRN1",0.226352330397519,12.0323002224393,2.5790174665631,0.0156139276133305,0.145288919656245,-3.394151312066
"WBP1L",0.276264327957604,11.2504804869474,2.57852273691921,0.0156318221751958,0.145390581461853,-3.39517785451962
"PIK3AP1",-0.67900067225521,9.3704064741387,-2.57816005571614,0.0156449525860761,0.145447861341676,-3.39593032784169
"LAG3",1.09039531705608,5.92149883922058,2.57704360946017,0.0156854363949468,0.145759275755626,-3.39824628114546
"HTRA4",-1.52262557769349,4.98140868890576,-2.57650735300483,0.0157049163096146,0.145769018806715,-3.39935847806095
"LOC101928087",-1.25312413974119,5.4514811507761,-2.57617927015733,0.0157168452320317,0.145769018806715,-3.40003885461624
"GPR176-DT",-1.08156447845043,3.63859089524664,-2.57609727240464,0.0157198279411714,0.145769018806715,-3.40020889308964
"RNF151",-0.995849693723347,6.06036016771174,-2.57591734042811,0.0157263748979673,0.145769018806715,-3.40058200615688
"NRG4",0.611960161922337,7.28538562024259,2.57590742326079,0.015726735814942,0.145769018806715,-3.40060257028143
"KRT36",-0.991979529428889,2.55384267738294,-2.57579575748259,0.0157308002152026,0.145769018806715,-3.40083411590768
"KLK6",-1.36693465163312,5.49373040038936,-2.57548073018211,0.0157422718040031,0.145769018806715,-3.40148731153276
"RRAS2",0.340495138181792,10.9436073211152,2.57547767073724,0.0157423832504807,0.145769018806715,-3.40149365492762
"PDE9A-AS1",-1.29974042935294,3.22261555760164,-2.57458269819446,0.0157750158940304,0.145958820198095,-3.40334908139185
"MTSS1",0.347199686925165,12.5187759712083,2.57453179775752,0.0157768737200031,0.145958820198095,-3.4034545948973
"CNTFR-AS1",-1.05198410909836,5.66584267170056,-2.57385681543467,0.0158015292519755,0.146063309238698,-3.40485367466993
"PRPF40A",-0.362663349317105,12.4522475190499,-2.5738392628832,0.0158021708825492,0.146063309238698,-3.40489005407047
"GMFG",-1.01992178490037,8.43453047369936,-2.573613351086,0.0158104312088313,0.1460749406017,-3.40535826544295
"CDC42BPG",0.819545149760147,6.32951417719958,2.57300608469049,0.0158326553984704,0.1462155187795,-3.40661672833879
"MACO1",0.516523371873014,8.97180346896808,2.57239289508595,0.0158551257720099,0.146358245068881,-3.40788728657808
"RNU6-501P",-1.60750200735585,4.86543308126697,-2.57148487615881,0.0158884545448624,0.146601034371923,-3.40976841373652
"DVL3",0.42633141364781,9.67485268808123,2.57016362033475,0.0159370672750323,0.146909372817593,-3.4125049292373
"GEN1",-0.582775508517999,7.19233871014852,-2.57009448839647,0.0159396146292408,0.146909372817593,-3.41264808857243
"PSG7",-1.19689609184328,5.31730911119194,-2.5699807979181,0.0159438046854432,0.146909372817593,-3.41288351532795
"ETV3",0.300112676166529,10.6873149378465,2.56979897554247,0.0159505078628769,0.146909372817593,-3.41326001461146
"PNMA2",1.3884614001243,7.00510432343812,2.56962072984225,0.0159570817181797,0.146909372817593,-3.41362909225096
"DHRS12",0.403282335494996,9.22394496833127,2.56852046659206,0.0159977160518084,0.147204822047562,-3.41590697200318
"CPSF3",-0.289609059536575,10.6941882157412,-2.56817656347789,0.0160104365747415,0.147204822047562,-3.4166188366419
"FBXL12",0.298606827211021,10.3861661454656,2.56789649332314,0.0160208029319763,0.147204822047562,-3.41719852775427
"KAT7",0.433753218006329,9.8859694695678,2.56785092900351,0.0160224900124995,0.147204822047562,-3.4172928335226
"MEG8",-0.998356206004064,3.67440660926955,-2.56779790261732,0.0160244535936158,0.147204822047562,-3.41740258248417
"EYA1",0.261151803222416,10.4869297619806,2.56664754857962,0.0160671064941886,0.14736033842777,-3.41978314242688
"ARID5B",0.315627098798075,10.0558410073632,2.56655202234343,0.0160706531533279,0.14736033842777,-3.41998079719987
"BCL2A1",-1.32673014646185,9.50434164450859,-2.56639707624249,0.0160764074731719,0.14736033842777,-3.42030138916205
"CASC6",-1.47422592355786,3.20966441293883,-2.56632568679778,0.0160790593458715,0.14736033842777,-3.42044909393806
"PPIE",0.21882628992579,10.5074192284526,2.56626074721125,0.0160814719808851,0.14736033842777,-3.42058345182361
"DSCR10",-0.961806031548293,5.2422008571363,-2.5660834952996,0.0160880589516309,0.14736033842777,-3.4209501699039
"KANK1",0.444281827349462,9.38820194723708,2.56600900536955,0.0160908278659026,0.14736033842777,-3.42110427827515
"KPNA2",-0.399714541862751,10.7386735777946,-2.56429849468624,0.0161545321193165,0.14783757146954,-3.42464232970454
"ESX1",-1.4703611286224,4.81347477065386,-2.56395618770565,0.0161673086532571,0.14783757146954,-3.42535019427552
"USP2",0.367542887576322,9.64489286528629,2.56393200236747,0.0161682117201104,0.14783757146954,-3.42540020556128
"LRRC4B",-1.04062672118119,2.91930148083862,-2.56384971749755,0.0161712845409591,0.14783757146954,-3.42557035497171
"EXD2",-0.25936634570053,10.099298100219,-2.56328162657674,0.0161925139341754,0.147962737674534,-3.42674496946569
"SCEL",-1.26760285562156,5.70445493115514,-2.56294884917665,0.0162049617298015,0.147962737674534,-3.42743296508241
"TMEM39B",0.531687348287646,8.28527644199055,2.56291433508902,0.0162062532636521,0.147962737674534,-3.42750431765293
"MIXL1",-1.25823065773745,4.02592506059881,-2.56259076189379,0.0162183661720661,0.147968115934875,-3.42817322752636
"SNX29P2",0.984282810687795,8.56798247173297,2.56251969267215,0.0162210277606682,0.147968115934875,-3.42832013930423
"TMEM72",-1.2341382678508,6.11177125378208,-2.56078137316087,0.0162862551987472,0.148428647787329,-3.43191277227469
"CH25H",-0.681983884808421,9.8244308070893,-2.56052861755978,0.0162957596415596,0.148428647787329,-3.43243502768056
"TRIM5",-0.353619479785197,7.68394673530848,-2.56044027846461,0.0162990826949694,0.148428647787329,-3.43261755075475
"ITGAM",-1.07848331874354,8.13216137407737,-2.56041661960654,0.0162999727773354,0.148428647787329,-3.43266643319941
"TCEA2",0.454964955689444,9.64551422484598,2.5601794800077,0.0163088968210547,0.148445115829339,-3.43315638117586
"INF2",-0.620265578281332,7.66722788851596,-2.55985434697907,0.016321139598705,0.148491763762836,-3.43382808590194
"DHX57",0.337533875714588,9.35551101336,2.55934102060706,0.0163404860813881,0.148602973247567,-3.43488848236548
"ZNF550",0.604361047414239,8.95987547626923,2.55808320106583,0.0163879812729777,0.148756105678188,-3.43748626584634
"LOC101927790",-1.17753918573783,2.77094004380472,-2.5579167923753,0.0163942744316033,0.148756105678188,-3.43782989352568
"HES6",1.08458191135098,7.91099773055608,2.55790155355376,0.0163948508375,0.148756105678188,-3.43786136044829
"PAK4",0.525466470343563,9.92451538664738,2.55776494835771,0.0164000187454306,0.148756105678188,-3.4381434340065
"PRKAG2",0.60130281517276,8.52387630672894,2.55774586992993,0.0164007406211389,0.148756105678188,-3.43818282798232
"BEX1",-0.793909715108542,6.26592986309336,-2.55769269761823,0.0164027526719284,0.148756105678188,-3.4382926195774
"DNAJA2",-0.458031789426144,11.5652362316222,-2.55754944220525,0.0164081746237666,0.148756105678188,-3.43858841032943
"ITGA6-AS1",-1.04014374663795,5.27125707564624,-2.5573858456499,0.0164143684819858,0.148756105678188,-3.43892618888881
"SPINK1",-1.07448487518196,5.80978887617428,-2.55632484248455,0.0164545912976147,0.149055876530976,-3.44111653233955
"NPTN",0.256424560221722,14.0593766524933,2.55559476748664,0.0164823216060229,0.149217684525352,-3.44262338823228
"CHD4",0.389431946768944,11.0081226980796,2.55547805114162,0.016486758835727,0.149217684525352,-3.44286426379331
"TRAF5",0.551296338243906,8.36364790271297,2.55450350742841,0.0165238515048743,0.149488547309058,-3.44487523895236
"LOC339298",-1.09884516177364,5.17352845051283,-2.5541752238985,0.0165363638973261,0.149514414139902,-3.44555254971364
"RHOC",0.682533758258384,6.06428071516347,2.55388860792002,0.0165472953269704,0.149514414139902,-3.44614384971463
"TMEM92-AS1",-1.3608363492932,4.4810485434545,-2.55386460196334,0.0165482112093295,0.149514414139902,-3.44619337313536
"SZT2",0.4590844586521,8.13236388134149,2.55357650905736,0.0165592062804383,0.149535344441853,-3.44678767656817
"ZMYM4",0.326935894812793,10.6231971015458,2.55342834929507,0.0165648634361578,0.149535344441853,-3.44709329789697
"SOX1",-1.34903091281607,5.25654992559485,-2.55276762794128,0.0165901134408821,0.149698506316471,-3.44845609246524
"ENTHD1",-1.35442321666312,3.43040646588673,-2.5517753177634,0.0166281023929182,0.14997642547387,-3.45050241921062
"PRKAG2-AS1",0.993747879786111,6.18340313195972,2.55154471080211,0.0166369423330898,0.149991309832722,-3.45097790483266
"NDUFA3",0.453462662424142,12.070059358969,2.55081851609302,0.0166648082716343,0.150177637219367,-3.45247506783432
"TSPAN2",0.385803465377396,9.37408584807806,2.55019349974542,0.0166888263578856,0.150329143125306,-3.45376343069009
"LINC02580",-1.22113238172289,4.82588631645729,-2.54925249265148,0.0167250478100738,0.150590395948968,-3.45570279536441
"PQBP1",0.358960010007211,9.98843501562209,2.5490644152993,0.0167322960520169,0.150590664468152,-3.45609036095111
"KCNE5",-1.19670852416625,3.1637400743493,-2.54825379405727,0.0167635695887471,0.150734846281477,-3.45776058782083
"FZD7",-0.524579611577669,7.07948223846312,-2.54813523623285,0.0167681480518741,0.150734846281477,-3.45800484089441
"ND6",-0.913898279821783,8.71053309519306,-2.54797451244802,0.0167743567285653,0.150734846281477,-3.45833595343916
"ARG2",0.85268393419275,8.3577671136746,2.54771496284252,0.0167843874917769,0.150734846281477,-3.45887063386673
"GMPPA",-0.358615312087665,8.83044768955786,-2.54771352937013,0.0167844429063307,0.150734846281477,-3.45887358677429
"LOC105369974",-1.0410670268619,4.91789306880384,-2.5471364825539,0.0168067639017716,0.150735256335828,-3.4600622035782
"TSPYL6",-1.65259289823857,3.75642106436843,-2.546956012343,0.01681375038953,0.150735256335828,-3.46043390775486
"NTHL1",0.3635563044867,8.70803591009369,2.54691972827533,0.016815155368227,0.150735256335828,-3.46050863805906
"AMIGO1",0.656299570500189,7.52763297542756,2.54671889764555,0.0168229338268928,0.150735256335828,-3.4609222552219
"SLC19A1",-0.538255349624424,7.85215004698933,-2.5466921464951,0.016823970188856,0.150735256335828,-3.46097734859632
"ZNHIT6",0.35197771171025,9.73975457828694,2.54659225304275,0.0168278406675364,0.150735256335828,-3.46118307376416
"LOC101928682",-1.04284737442733,3.94560277324302,-2.54526685032337,0.0168792729384641,0.151131069546025,-3.46391220866481
"DPEP1",-0.911144444548094,4.45877277140384,-2.54475075065663,0.0168993395456768,0.151245826513046,-3.46497467706551
"SGCA",-0.658625278634087,2.89060945049232,-2.54369643580678,0.0169404013213538,0.151548307189572,-3.46714473807995
"WIPI1",0.425501334318096,10.9018446045291,2.54343398310081,0.0169506372636143,0.151574879808625,-3.46768485138075
"NMT2",-0.3912046915401,7.41734992863767,-2.54323354614473,0.0169584583807022,0.151579845217742,-3.46809731701636
"POM121L12",-1.12847228867771,6.04413495083049,-2.5427559682228,0.0169771070993789,0.151681545313594,-3.46908001322105
"FBXL21P",-1.30304180126355,4.62987746033286,-2.54231581904139,0.0169943110937554,0.151765923978067,-3.46998559491417
"GAL3ST3",-0.913329712376375,4.3192120056078,-2.5421422245457,0.0170011007734994,0.151765923978067,-3.47034272960938
"TESK1",-0.445899591143307,9.10029774748443,-2.54164848570308,0.0170204257679378,0.151818146312029,-3.47135841445271
"BCL2L1",0.420795347223409,10.7322902029758,2.54162091899155,0.0170215053314081,0.151818146312029,-3.47141511924295
"HECW2",-0.427034005636211,7.67783663229739,-2.54112006158767,0.0170411308782498,0.151928236060704,-3.47244531941973
"FAM171A1",-0.377371098551841,9.45282579782089,-2.54004447309406,0.0170833474535927,0.152239553428813,-3.47465725408969
"CPED1",-0.792366992723334,6.80457301694141,-2.5395879559689,0.0171012948862921,0.152334420972599,-3.47559590496927
"TSEN54",0.419618872666044,8.9026227237716,2.53895707178685,0.0171261260840274,0.152423973376178,-3.47689290642036
"CLDN2",-1.30306908285634,4.87708784431319,-2.53871231601838,0.017135768497314,0.152423973376178,-3.47739603442535
"LOC101929280",-0.481250809886845,8.36670764418368,-2.53853809792169,0.0171426350655661,0.152423973376178,-3.47775414500747
"ELAPOR1",0.446062421305694,12.3729548210061,2.53842596675186,0.0171470559095532,0.152423973376178,-3.47798462616856
"NUDT3",0.293039249871086,10.9117016587085,2.53840507588172,0.0171478796622514,0.152423973376178,-3.4780275658412
"ASXL2",0.374383426435623,12.1927212544585,2.53806642423365,0.0171612382241285,0.15247774779888,-3.4787236100018
"UBA5",-0.37696060396596,10.1119685417929,-2.5371813709666,0.0171961958173527,0.152723302316565,-3.48054242986268
"SLC34A2",0.787231376214823,11.7478206337255,2.53671395128154,0.0172146844179157,0.152822445245344,-3.48150284115446
"LOC101928510",-1.45228464807996,3.27415088611766,-2.53564835287554,0.0172569025429261,0.153132071820725,-3.48369193512319
"GADD45A",0.395748063276331,10.3160235310332,2.53507034106848,0.0172798429568786,0.153270443778232,-3.48487913093423
"LINC02915",-1.20594283012612,4.55933388104819,-2.53425372564772,0.0173123012913063,0.153493085227043,-3.48655612252459
"OR4D1",-0.766926510931051,5.90810155853191,-2.5335894758428,0.0173387450916862,0.153585396891792,-3.48791997654802
"PEAK1",0.356187377949718,11.1941668328246,2.53354284286134,0.017340602955155,0.153585396891792,-3.4880157163946
"ERMN",-1.37556763963015,3.98412523603479,-2.53332536774448,0.017349269622324,0.153585396891792,-3.48846218960135
"DNAJC10",-0.463930879559042,12.3409555208992,-2.53325283872894,0.017352160889366,0.153585396891792,-3.48861108543625
"CD9",0.335434636286674,14.1153221616451,2.53294289144459,0.0173645215256711,0.153629621742388,-3.48924735146212
