,logFC,AveExpr,t,P.Value,adj.P.Val,B
ULK1,8.02401608034818,7.91140621232322,51.8034020497856,8.79280750858135e-29,1.80245210026554e-28,55.4330767308604
ADH6,10.3560012409271,10.7950528022509,51.7908432572741,8.85057716795675e-29,1.81411614146113e-28,55.4270454808591
PRRC2A,9.15692687183001,9.04062019087333,51.7662909664057,8.96465512431737e-29,1.83731835350731e-28,55.4152493870903
ZNF43,8.80164504513342,8.75312078705751,51.7603482970569,8.99249505849679e-29,1.84284314253792e-28,55.4123932356102
GEM,8.80760449834036,7.96178400800346,51.752758467694,9.02818187302549e-29,1.8499747592089e-28,55.4087448578298
VHL,7.49532755360311,7.53765179236044,51.751072197296,9.03613049829495e-29,1.85142167015743e-28,55.4079341923085
PSMA3-AS1,10.1959634317241,10.0211317417848,51.7500267176645,9.04106224988895e-29,1.85225022741023e-28,55.4074315676227
POLK,8.92113676354078,9.18759410379089,51.7416044824343,9.08089362793322e-29,1.86022783646841e-28,55.4033820502019
C1orf74,7.37562871927545,7.31060330217915,51.7216556520353,9.17596503460858e-29,1.87951872903293e-28,55.3937872442014
SH3BP2,7.60963117888697,7.77604166630217,51.7203766002545,9.18209577098346e-29,1.88058984855937e-28,55.3931719061369
CENPBD1P,9.06490031359416,9.04124804635755,51.7191394400758,9.18802975164741e-29,1.88162046410983e-28,55.3925767043048
MTFR2,7.19791009039509,7.32380584516203,51.7139889441962,9.21277660700346e-29,1.88650319567438e-28,55.390098600231
OAZ3,7.73657838573654,7.8379585703483,51.6767989325685,9.39352794681884e-29,1.92332692144994e-28,55.3721962476516
CBX5,10.2894092279098,10.8586665442242,51.6658948496389,9.44721788646118e-29,1.93413012313398e-28,55.3669443622331
ASPRV1,7.2990667577024,7.15529722164436,51.6617196093297,9.46786020300323e-29,1.93816602448291e-28,55.3649330311544
ZFX,8.52693263343273,8.51814979662458,51.6569094692861,9.49169940744561e-29,1.94285550469123e-28,55.362615609324
CAMKMT,7.20362516679207,7.15543984079691,51.652013934386,9.5160257086359e-29,1.94764375879096e-28,55.360256780411
SOX15,8.35481114079925,8.33421096333557,51.6421811223726,9.56508113748881e-29,1.95749188434659e-28,55.3555181998551
ZNF605,8.53511549563178,8.48260626881888,51.6392940258657,9.57953443823342e-29,1.96025745414836e-28,55.3541266590284
ARMC5,8.15729658368914,8.10854461549632,51.636956934792,9.5912508923452e-29,1.96240668861902e-28,55.3530001449472
GGT7,8.67245796188485,8.50630455430607,51.6368237955183,9.59191880157613e-29,1.96240668861902e-28,55.3529359679158
ZFAT,7.78932784624032,7.84308127702316,51.6269674163726,9.64149862558394e-29,1.97235677904425e-28,55.3481843533276
SPDL1,7.78446697243804,7.60464615154187,51.6143596997788,9.70530569909909e-29,1.98521509456422e-28,55.3421047742624
UBL7-DT,7.352342328128,7.18086443152543,51.6054542011191,9.75063961683488e-29,1.99429258516087e-28,55.3378093724007
RGMA,7.74647808135479,7.52980140182064,51.5650676846383,9.95900029697935e-29,2.03670879517286e-28,55.3183185304191
PPP3R1,7.13996651117084,7.25180674121238,51.5599995199203,9.98547173181103e-29,2.04192228258226e-28,55.3158713035116
PNISR,11.322774786678,11.2814396313192,51.5540365562619,1.00167101619552e-28,2.04810945210927e-28,55.3129916426314
LOC105369228,9.30230983294273,9.58124653562529,51.5350165686171,1.01170294121736e-28,2.06841892979974e-28,55.303803758613
MPHOSPH8,10.007342340659,10.1270743699098,51.5201628821534,1.01960976320999e-28,2.08438009603987e-28,55.2966256419847
CDH3,9.20566538146685,8.88452782818643,51.5036185823045,1.02849195298514e-28,2.10233187567862e-28,55.2886276093275
CTF1,8.24923961753009,8.16041183171079,51.5024572965467,1.0291184200693e-28,2.10340633677728e-28,55.288066091846
ZNF574,8.55876103908647,8.44089885061722,51.4942095466783,1.03357914335807e-28,2.11231662311287e-28,55.2840776140399
BCL9L,8.75376575852142,8.75667694541621,51.4898405722972,1.03595017839586e-28,2.11695490466201e-28,55.2819645390283
SNHG29,8.88749787178449,8.76961668910784,51.4885045377993,1.03667636691122e-28,2.1182313777181e-28,55.2813183167859
ZNF654,8.42699684693168,8.38521194159041,51.4858166504295,1.03813894054732e-28,2.12101210240899e-28,55.2800181603195
LTBP2,7.32868424372864,7.3722300315153,51.4655682460754,1.04922576590658e-28,2.14345357700187e-28,55.2702212028993
CDNF,8.24232387496189,8.20685265616817,51.4628665459763,1.05071430769315e-28,2.14628433242872e-28,55.2689136673951
CCDC30,10.1673021962507,10.066368078514,51.4591202311884,1.05278201765363e-28,2.15029747917467e-28,55.2671004361413
TTLL3,8.06513148593251,8.06566993692622,51.4433333832549,1.06154171237837e-28,2.16797681876042e-28,55.2594578022512
ZNF224,8.57298205961315,8.54386998990674,51.4236472478915,1.07257094452763e-28,2.19028729881905e-28,55.2499235339812
LOC102723722,7.8762466560597,7.67259252848993,51.4165279854032,1.0765887181742e-28,2.19827677777725e-28,55.2464745006364
ASH1L,10.5321164090429,10.7303037256697,51.4107072568649,1.07988524856137e-28,2.20479213696293e-28,55.2436541367323
ITGA4,7.40643671182681,7.7642309192961,51.4060165059208,1.08254943449997e-28,2.21001529528705e-28,55.2413810117291
LTC4S,7.87358570975722,7.70996074968806,51.3939079438817,1.08945821512463e-28,2.2239018868816e-28,55.2355120881288
KIF19,8.03670250519683,8.17174662066514,51.3697787575115,1.10336218984435e-28,2.2520635950037e-28,55.2238119276022
ZNF721,12.6635574643773,12.8628399026483,51.3611862984509,1.10835771877443e-28,2.26203861564e-28,55.2196438853529
FCGBP,11.2656287678658,10.6676837834498,51.3540120688367,1.11254666299657e-28,2.27036569338104e-28,55.21616316067
CRLF1,8.57006073357374,8.90261119261343,51.3527059958493,1.11331102648138e-28,2.27170330931677e-28,55.215529429964
DCUN1D2,7.26760377383154,7.42460819112756,51.3499647733391,1.11491706420696e-28,2.27475792601327e-28,55.2141992755214
PARD6A,7.3115397297725,7.35274750327862,51.3357293363724,1.12329606968745e-28,2.2916294353432e-28,55.2072902868279
HRH3,7.29055885966433,7.38552584453674,51.3340975532136,1.12426070050911e-28,2.2933731039426e-28,55.2064981751533
PABIR3,7.30929217308662,7.19561238605483,51.3314737269839,1.12581357925336e-28,2.29631627790219e-28,55.2052244357833
CSAD,9.18004232800237,9.06468963927093,51.3177518461948,1.13397098883946e-28,2.31272878767904e-28,55.1985618644594
DENND5B,6.85932150671131,6.7111954843413,51.3164181602667,1.13476710021137e-28,2.31408257200808e-28,55.1979141881724
CD2,8.46105350959314,8.58709497912357,51.3162682538318,1.13485661941399e-28,2.31408257200808e-28,55.1978413880326
SPOUT1,7.94219062239616,7.98829399045698,51.3148425364039,1.13570837693988e-28,2.31559305704846e-28,55.1971489939128
DAB2IP,8.30302650387877,8.12253348305728,51.3053908696804,1.1413718071375e-28,2.32691279590564e-28,55.1925582467646
SLCO2A1,7.95304760984137,7.87468240255243,51.2925270327275,1.14912686812663e-28,2.34249411010922e-28,55.1863085568311
CARF,8.71426203614971,8.49907885063926,51.2697733543944,1.16297808980295e-28,2.37049818363157e-28,55.1752494537497
PTK6,7.94429767110817,8.11009092577562,51.2678139489248,1.1641789339863e-28,2.3727140407212e-28,55.1742968380084
TMEM223,9.12482089892232,9.29278540860652,51.2634262242292,1.16687266426444e-28,2.37797182005322e-28,55.1721634740449
SMG9,7.5564549151824,7.6946404111397,51.2495916831294,1.17540839187986e-28,2.39513282588374e-28,55.1654355257779
MYLK3,7.84665414185235,8.12066458324533,51.2395827298032,1.18162410486227e-28,2.40756344131621e-28,55.1605666652412
MARCHF10,9.17235494508011,8.99689317971884,51.2153342164216,1.19682443435086e-28,2.43829603021754e-28,55.1487662478239
ZNF594,7.9501106224924,7.6901168049297,51.2057335427099,1.20289854331069e-28,2.45043154091862e-28,55.1440922823947
MLKL,7.81282619650763,8.33159622466882,51.1898746928673,1.21300211056648e-28,2.47077231308708e-28,55.1363693092682
NFKB2,7.9960033840571,7.741265850854,51.1888000843663,1.21368991002126e-28,2.47193194404603e-28,55.1358458909137
PLEKHG2,7.75860611880635,7.86693317527511,51.1867760828753,1.21498646286711e-28,2.4743310804699e-28,55.1348600082876
ATP2A3,10.5360279241637,10.636187452787,51.1758712384621,1.22199672660451e-28,2.4883646374254e-28,55.1295475025764
PGBD2,7.2263934504501,7.24092716870782,51.1681722328739,1.22697132552368e-28,2.49825061419822e-28,55.1257959684497
PRR7,7.90082884297194,7.94580534900152,51.1631313367181,1.23023979074574e-28,2.50466112174662e-28,55.1233392995874
ANKS3,7.94989787792391,7.91140188021664,51.1497566872329,1.2389555769616e-28,2.52215956738612e-28,55.1168197937799
HDGFL1,7.47204660254105,7.62891435216443,51.1486264963475,1.23969500846844e-28,2.52341860344117e-28,55.1162687861224
PIBF1,10.6946054404484,10.7969204134037,51.1080749845624,1.26653083615821e-28,2.57779183453001e-28,55.0964888740295
IQCN,8.50141750701418,8.25939645873959,51.1027596948055,1.27009270524904e-28,2.58478919294757e-28,55.0938948322224
MAP6D1,7.16903892371646,7.35358729449841,51.0953700999272,1.2750618588884e-28,2.5946488977887e-28,55.0902879236222
ADGRB2,8.03899687344454,7.98673125960856,51.0896726713352,1.27890686317924e-28,2.60221934844878e-28,55.0875065468482
KIF9-AS1,6.95449693542077,6.96962638679742,51.078780929199,1.28629081382476e-28,2.61698839067799e-28,55.0821883734363
